24.1473 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002AC3E3CDF90>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002AC3E3CDFF0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1, -1, -1]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002AC3E454D00>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='deg', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
93.8845 	EXP 	trial_stimulus: autoDraw = True
94.3846 	EXP 	trial_stimulus: autoDraw = False
95.8686 	EXP 	New trial (rep=38, index=0): <Trial 38 (0 in rep 38) data={'thisN': 38, 'thisTrialN': 0, 'thisRepN': 38}>
95.8849 	EXP 	trial_stimulus: autoDraw = False
95.8849 	EXP 	trial_stimulus: height = 2.5
95.8849 	EXP 	trial_stimulus: height = 2.5
95.8849 	EXP 	trial_stimulus: height = 2.5
95.8849 	EXP 	trial_stimulus: text = 'G'
95.8849 	EXP 	trial_stimulus: autoDraw = True
96.3850 	EXP 	trial_stimulus: autoDraw = False
97.8691 	EXP 	New trial (rep=39, index=0): <Trial 39 (0 in rep 39) data={'thisN': 39, 'thisTrialN': 0, 'thisRepN': 39}>
97.8852 	EXP 	trial_stimulus: autoDraw = False
97.8852 	EXP 	trial_stimulus: height = 2.5
97.8852 	EXP 	trial_stimulus: height = 2.5
97.8852 	EXP 	trial_stimulus: height = 2.5
97.8852 	EXP 	trial_stimulus: text = 'F'
97.8852 	EXP 	trial_stimulus: autoDraw = True
98.3853 	EXP 	trial_stimulus: autoDraw = False
99.8693 	EXP 	New trial (rep=40, index=0): <Trial 40 (0 in rep 40) data={'thisN': 40, 'thisTrialN': 0, 'thisRepN': 40}>
99.8857 	EXP 	trial_stimulus: autoDraw = False
99.8857 	EXP 	trial_stimulus: height = 2.5
99.8857 	EXP 	trial_stimulus: height = 2.5
99.8857 	EXP 	trial_stimulus: height = 2.5
99.8857 	EXP 	trial_stimulus: text = 'B'
99.8857 	EXP 	trial_stimulus: autoDraw = True
100.3858 	EXP 	trial_stimulus: autoDraw = False
101.8698 	EXP 	New trial (rep=41, index=0): <Trial 41 (0 in rep 41) data={'thisN': 41, 'thisTrialN': 0, 'thisRepN': 41}>
101.8858 	EXP 	trial_stimulus: autoDraw = False
101.8858 	EXP 	trial_stimulus: height = 2.5
101.8858 	EXP 	trial_stimulus: height = 2.5
101.8858 	EXP 	trial_stimulus: height = 2.5
101.8858 	EXP 	trial_stimulus: text = 'A'
101.8858 	EXP 	trial_stimulus: autoDraw = True
102.3861 	EXP 	trial_stimulus: autoDraw = False
103.8703 	EXP 	New trial (rep=42, index=0): <Trial 42 (0 in rep 42) data={'thisN': 42, 'thisTrialN': 0, 'thisRepN': 42}>
103.8863 	EXP 	trial_stimulus: autoDraw = False
103.8863 	EXP 	trial_stimulus: height = 2.5
103.8863 	EXP 	trial_stimulus: height = 2.5
103.8863 	EXP 	trial_stimulus: height = 2.5
103.8863 	EXP 	trial_stimulus: text = 'H'
103.8863 	EXP 	trial_stimulus: autoDraw = True
104.3864 	EXP 	trial_stimulus: autoDraw = False
105.8705 	EXP 	New trial (rep=43, index=0): <Trial 43 (0 in rep 43) data={'thisN': 43, 'thisTrialN': 0, 'thisRepN': 43}>
105.8867 	EXP 	trial_stimulus: autoDraw = False
105.8867 	EXP 	trial_stimulus: height = 2.5
105.8867 	EXP 	trial_stimulus: height = 2.5
105.8867 	EXP 	trial_stimulus: height = 2.5
105.8867 	EXP 	trial_stimulus: text = 'D'
105.8867 	EXP 	trial_stimulus: autoDraw = True
106.3870 	EXP 	trial_stimulus: autoDraw = False
107.8711 	EXP 	New trial (rep=44, index=0): <Trial 44 (0 in rep 44) data={'thisN': 44, 'thisTrialN': 0, 'thisRepN': 44}>
107.8871 	EXP 	trial_stimulus: autoDraw = False
107.8871 	EXP 	trial_stimulus: height = 2.5
107.8871 	EXP 	trial_stimulus: height = 2.5
107.8871 	EXP 	trial_stimulus: height = 2.5
107.8871 	EXP 	trial_stimulus: text = 'B'
107.8871 	EXP 	trial_stimulus: autoDraw = True
108.3873 	EXP 	trial_stimulus: autoDraw = False
109.8717 	EXP 	New trial (rep=45, index=0): <Trial 45 (0 in rep 45) data={'thisN': 45, 'thisTrialN': 0, 'thisRepN': 45}>
109.8877 	EXP 	trial_stimulus: autoDraw = False
109.8877 	EXP 	trial_stimulus: height = 2.5
109.8877 	EXP 	trial_stimulus: height = 2.5
109.8877 	EXP 	trial_stimulus: height = 2.5
109.8877 	EXP 	trial_stimulus: text = 'D'
109.8877 	EXP 	trial_stimulus: autoDraw = True
110.3878 	EXP 	trial_stimulus: autoDraw = False
111.8553 	EXP 	New trial (rep=46, index=0): <Trial 46 (0 in rep 46) data={'thisN': 46, 'thisTrialN': 0, 'thisRepN': 46}>
111.8714 	EXP 	trial_stimulus: autoDraw = False
111.8714 	EXP 	trial_stimulus: height = 2.5
111.8714 	EXP 	trial_stimulus: height = 2.5
111.8714 	EXP 	trial_stimulus: height = 2.5
111.8714 	EXP 	trial_stimulus: text = 'A'
111.8714 	EXP 	trial_stimulus: autoDraw = True
112.3715 	EXP 	trial_stimulus: autoDraw = False
113.8556 	EXP 	New trial (rep=47, index=0): <Trial 47 (0 in rep 47) data={'thisN': 47, 'thisTrialN': 0, 'thisRepN': 47}>
113.8718 	EXP 	trial_stimulus: autoDraw = False
113.8718 	EXP 	trial_stimulus: height = 2.5
113.8718 	EXP 	trial_stimulus: height = 2.5
113.8718 	EXP 	trial_stimulus: height = 2.5
113.8718 	EXP 	trial_stimulus: text = 'F'
113.8718 	EXP 	trial_stimulus: autoDraw = True
114.3719 	EXP 	trial_stimulus: autoDraw = False
115.8560 	EXP 	New trial (rep=48, index=0): <Trial 48 (0 in rep 48) data={'thisN': 48, 'thisTrialN': 0, 'thisRepN': 48}>
115.8721 	EXP 	trial_stimulus: autoDraw = False
115.8721 	EXP 	trial_stimulus: height = 2.5
115.8721 	EXP 	trial_stimulus: height = 2.5
115.8721 	EXP 	trial_stimulus: height = 2.5
115.8721 	EXP 	trial_stimulus: text = 'C'
115.8721 	EXP 	trial_stimulus: autoDraw = True
116.3723 	EXP 	trial_stimulus: autoDraw = False
117.8563 	EXP 	New trial (rep=49, index=0): <Trial 49 (0 in rep 49) data={'thisN': 49, 'thisTrialN': 0, 'thisRepN': 49}>
117.8728 	EXP 	trial_stimulus: autoDraw = False
117.8728 	EXP 	trial_stimulus: height = 2.5
117.8728 	EXP 	trial_stimulus: height = 2.5
117.8728 	EXP 	trial_stimulus: height = 2.5
117.8728 	EXP 	trial_stimulus: text = 'F'
117.8728 	EXP 	trial_stimulus: autoDraw = True
118.3728 	EXP 	trial_stimulus: autoDraw = False
119.9199 	EXP 	trial_stimulus: autoDraw = False
119.9199 	EXP 	textBlockEnd: autoDraw = True
120.8799 	EXP 	textBlockEnd: autoDraw = False
120.8799 	EXP 	slider_confidence: markerPos = None
120.8799 	EXP 	slider_confidence: markerPos = None
120.8799 	EXP 	text_confidencetask: autoDraw = True
120.8799 	EXP 	slider_confidence: autoDraw = True
124.9320 	DATA 	Mouse: Left button down, pos=(1064,435)
124.9573 	EXP 	slider_confidence: markerPos = 3.489981757602256
124.9740 	EXP 	slider_confidence: markerPos = 3.489981757602256
124.9906 	EXP 	slider_confidence: markerPos = 3.489981757602256
125.0074 	EXP 	slider_confidence: markerPos = 3.489981757602256
125.0238 	EXP 	slider_confidence: markerPos = 3.489981757602256
125.0405 	EXP 	slider_confidence: markerPos = 3.489981757602256
125.0480 	DATA 	Mouse:  Left button up, pos=(1064,435)
125.0571 	EXP 	slider_confidence: markerPos = 3.489981757602256
125.0737 	EXP 	slider_confidence: markerPos = 3.489981757602256
125.0746 	EXP 	New trial (rep=1, index=0): <Trial 1 (0 in rep 1) data={'thisN': 1, 'thisTrialN': 0, 'thisRepN': 1}>
125.0905 	EXP 	text_confidencetask: autoDraw = False
125.0905 	EXP 	slider_confidence: autoDraw = False
125.0905 	EXP 	textBlockStart2: height = 1.0000000000000004
125.0905 	EXP 	textBlockStart2: height = 1.0000000000000004
125.0905 	EXP 	textBlockStart2: height = 1.0000000000000004
125.0905 	EXP 	textBlockStart2: text = 2
125.0905 	EXP 	textBlockStart1: autoDraw = True
125.0905 	EXP 	textBlockStart2: autoDraw = True
125.0905 	EXP 	textBlockStart3: autoDraw = True
128.1106 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
128.1141 	DATA 	Keypress: space
128.1246 	EXP 	textBlockStart1: autoDraw = False
128.1246 	EXP 	textBlockStart2: autoDraw = False
128.1246 	EXP 	textBlockStart3: autoDraw = False
128.1246 	EXP 	trial_stimulus: height = 2.5
128.1246 	EXP 	trial_stimulus: height = 2.5
128.1246 	EXP 	trial_stimulus: height = 2.5
128.1246 	EXP 	trial_stimulus: text = 'E'
128.1246 	EXP 	trial_stimulus: autoDraw = True
128.6249 	EXP 	trial_stimulus: autoDraw = False
129.4607 	DATA 	Keypress: escape
129.5436 	EXP 	n-back: status = STOPPED
129.5585 	EXP 	n-back: status = STOPPED
